idx,BKS,VBF,PIP,VFY,WJZ,FJJ,IYB,BHM,SWA,AZE,HLJ,ZMT,FZK,PCW,UPL,BWV,SYQ,ZNO,YTP,YWM,MHI,RKP,LSI,DZZ,BHT,target
2403,-3.5361310086463216,-0.8995381469685756,-1.2444477189603893,-2.457355913866655,9.959412621237544,-0.7083442073810902,-0.3318616736059162,0.004377741453499001,A,0.033992623623528694,-1.2260908121175593,B,3.0483068626229413,1.9731249540702975,4.3722503945898605,H,4.9822958745805375,0.039755993814785034,4.979299141271222,0.20105462938270227,A,7.698113526496703,B,3.5893149217507547,1.6894085019560383,2.242305393212967
2404,-2.813316627947219,0.5837593544051515,-2.9128798464574057,-0.13703585911857452,-0.7447006273388084,1.4139651228059387,1.3193598961621478,0.13942972971297027,A,-0.17275888212481397,-1.3805621196976332,A,3.1894368643237807,2.0164408080838045,4.610687517019616,C,3.0320613772155762,0.09028204488151977,4.748424295435764,0.1252123491941348,A,7.482825761892243,H,4.072118456769917,-2.882851343775232,4.742431665359008
2405,-2.894543998000253,0.6819594019992855,6.645838911739695,-1.3540535126347206,9.433776994106058,0.13605435283005596,0.10230936957848473,0.3745711320029457,A,-0.42433626659571727,0.22980218486777412,A,3.120437732683017,5.009444616867266,4.399313232554488,C,6.063771782128471,0.060868281075772294,4.672696142749678,0.15835697399989096,B,7.5922872707249045,H,3.9793994977855545,-0.03100542419537068,3.312672252379448
2406,0.4783172711223805,0.5843323999954734,-2.8729635698605325,-0.07198015664900215,5.109753784957263,1.072553505816195,-0.012743552138410602,0.04588152116079082,B,-0.5710932628528467,-0.8490117394937464,A,3.550749200132344,4.9279010958087746,5.511802809786136,H,4.969029386495165,0.0860741296210478,5.46980223069279,0.04676244988609282,B,7.412274924711043,J,3.9019640997421043,-2.25932980448257,4.377123892194117
2407,-2.6324134580408614,-1.3089809243744146,10.61019392985992,-1.2339913625485992,2.324131074239272,0.3623332105525068,-0.5895801052498484,0.17187908251184414,B,0.4933751513650491,0.27364381222313044,D,2.9578516849132055,4.928916352798553,5.463080026147873,C,5.038785295273057,0.09180649954279209,5.446242535288978,0.3165283728983544,B,7.449031372326439,B,4.378342153911842,2.03230490311389,2.0909333593047723
2408,11.579026818335251,-0.5979428936807585,-1.949071745903888,-1.2768329227114883,3.37663825565065,-1.316125554572333,1.903808909582462,0.15857489820849124,B,0.9408474991854443,1.1113638311431595,E,2.5741271049901626,0.9836301224040671,5.25893834814556,F,1.9336460306557839,0.22523496876417287,4.640106364986584,0.04880221511510586,C,7.1738292517188595,K,5.525717553910708,-1.7465680093468672,2.0157383205920443
2409,-1.2330705426763846,0.15605805547374246,1.2269469235933856,-2.305559274770986,1.7733456706441766,-1.9048324411026765,0.14768218296315172,0.07993178747371209,A,-0.10433998168667143,-0.40188327598352186,D,3.094010561613918,1.9907519022947613,4.163806198931741,H,4.903882123565322,0.0256466166304403,5.159161653947805,0.13701968120144717,C,7.773780645763562,I,3.3205061655940686,-1.4977856121684374,3.6698374898624775
2410,7.355551280106825,1.3917323779053963,2.283331978316473,-0.26397381515676466,4.369442789782427,-0.4659882846209828,0.316494304328048,0.33043778470084073,A,0.040860741558369565,0.7504748697810937,B,1.6747499334166822,4.022443108746309,5.302947732062297,E,3.9282820370971696,0.14472485012665573,6.410130566785806,0.2382433510395689,B,7.229165881645335,L,4.636271957061667,-3.1026724628056375,1.8388645927583973
2411,6.756472746519365,-0.06349455174902209,4.316119632168858,-0.0635176262464563,7.420917243543293,-0.5003576143710308,0.14950864255407323,0.3691908236819749,B,-0.1404364670337963,1.0549888408753103,D,2.631405399020151,4.100254261395168,5.343680944167947,I,2.9630364469942805,0.18532405817694994,6.272338141054265,0.1044326293036561,C,7.188504902964567,M,5.459446479229221,-1.5996305724522657,4.777016392770351
2412,0.2595870753097971,0.25828752745861583,1.2862385471580626,-1.719529044394676,1.8106713136258277,1.6058315823015794,0.5118108418812121,0.16097163116290875,A,-0.8546815487734467,0.14508996752865105,C,3.9233273052731383,3.985390738485766,6.013173455118752,A,2.9726180482353524,0.035135818437545645,5.265798571271386,0.16839371127767358,C,7.618676515166727,H,3.6037232043468173,-1.7753962049658312,2.1401364296245458
2413,-3.4988157733630008,0.3539163835134224,1.3403320140047028,-1.3524667881842434,0.3728792757868451,0.2805224947502171,-0.14592781135507849,0.28318257722687457,A,0.3673721066121796,0.6862160071083688,E,3.3726249454644006,4.91659621220065,4.059102309258307,B,3.006834370449519,0.03138026161137259,6.047915463037423,0.13691049459083357,B,7.777415898824426,K,3.3788226547387183,-1.696414259612639,4.04612464718751
2414,-2.581094260235972,-0.6763281309395124,5.00786327623123,-0.7082566612904294,5.57923229506007,0.31908508016133236,-0.2031665223014839,0.1520503246232956,A,0.6943996817648742,0.08260698318245399,D,2.8671629931459073,2.002937975736613,4.763333737193004,G,3.957572084864552,0.10180538514969104,5.596941402394261,0.13696507789003579,A,7.4808061768584295,H,4.27284544730071,0.3053308206119546,4.791776897999907
2415,-2.3963581985734486,0.11993046269620626,-1.6743679578163553,-0.3533592925336565,11.718990402234624,0.009618872625812845,0.18889086800010868,0.19979659700923644,A,-0.35319421511857757,-0.06246695000187762,B,3.165023496866972,2.0603453046948665,4.9662036222173,H,3.9877525823708724,0.07365109353127795,4.805379178002899,0.1325543895283196,B,7.555800101114017,K,3.8611776918691474,-3.3415219310127737,3.576583869641284
2416,0.8650226933548565,0.02399182740273936,2.076809753245321,-1.635961556669534,4.694338860337975,0.8641000861357939,-0.408970459634357,0.10212807262433143,A,0.4418802926834275,-0.5792787509767052,B,3.1987597637895977,2.9553571634026894,4.568810200460169,C,2.9856494912087204,0.028304533282169482,5.018115461204142,0.18711974753714278,A,7.775934869799629,C,3.4724458486447523,-2.942493264732713,2.9866135638983535
2417,0.572693697638679,-2.1573024330991375,-3.9313776161021963,-1.3704496652896534,7.506748866823,0.8258985489358557,-0.8085470467459804,0.010397948733132427,A,0.4938129197543441,0.17135985010288737,E,4.467803808120324,5.015379356404864,4.133356496063497,B,1.9453321013855032,0.008880863856028818,4.58251912690624,0.31010642102518804,C,7.840023034872627,C,3.236336635916431,-1.9056698393991187,3.896905905394447
2418,0.8628823114634037,-0.703442043646661,-1.8386478412679848,-1.1805716393825276,9.422998565187406,-0.2976489802780627,-1.4875054339448088,0.06950532426249997,B,0.5295272289871088,1.1672349585774249,C,3.221839840286931,3.9913735035276154,4.5199922551351115,D,4.053998616218764,0.11220882918446043,6.179557871368237,0.08839060065147754,C,7.3593617968251435,A,4.379597487327482,-0.7033356847704225,2.0278626808542892
2419,-0.025698246284948947,0.9998586033094844,-1.0825792286308544,-2.7657093654094247,7.662394831014662,-0.6484725156607619,-1.8186359486811223,0.08481257172366971,B,-1.9528778970937861,-0.16614791694036155,B,3.6190381819973325,2.913175939760167,4.137771680064203,E,6.001542121176053,0.007440385959166166,5.830102990476223,0.29868337656654725,B,7.85968032920174,O,3.213726731987519,-3.245655757497989,1.9344383634806361
2420,-2.9264552422182653,-0.6301822637917613,-1.576950738065883,-2.7355616008503545,5.7073280229275465,-1.5587783669440558,-0.3807975415011892,0.007702068176416343,A,0.7516883993710528,-1.1722830894638625,C,2.993913474728715,4.95659419215275,4.483626805320027,I,2.9825487293042947,0.05310137636955927,4.915198168457589,0.03025401589900781,B,7.622850324236607,A,3.981450149907774,-2.2272806158107583,3.656171480954932
2421,5.179545961096974,0.3075910990548767,-1.8829406633958887,-2.131548493368634,9.884771326884685,-1.200927093381853,-2.0513191132970676,0.01742483440635988,B,-0.49725732635600467,-0.17880674096331023,A,3.5108287913532514,4.018472764505859,4.239293413853906,G,2.9986916724478956,0.015875499553142713,5.636557368069021,0.13960888453935413,C,7.822250686575073,G,3.2540741022170114,1.2359462784061301,2.233991392625337
2422,-2.670068788057911,1.08630674771121,-0.18528457084951155,0.49183593142062487,3.3224107523216575,1.4781422538903353,-1.238756685285424,0.015542960850193943,A,-0.3725910093328332,-1.8134812679874837,A,3.551285834168838,0.9751950307120307,4.056438036641298,E,2.0084798574856126,0.0039593122320889145,5.904301026895428,0.3893603159496048,A,7.900610585887016,J,3.1903845228118155,-1.855204301097265,3.7557091620136682
2423,0.3282607884724532,-0.084190531057353,-2.8780562265689777,-1.418051398803975,3.3894946651828617,0.6755279911556115,0.23669487021876445,0.2148127928468318,B,0.5360627652854868,0.17285873075302574,E,2.588855874216792,2.1230726777061415,5.6570627644251905,C,1.9996633648749287,0.09946353014037407,5.319387561475396,0.15691438441175215,A,7.382519705212865,H,4.304834320651898,1.0273323494251894,2.3362513349809237
2424,-1.8028833470868035,-0.6923068550682989,-1.6611268121079439,0.27128123280426997,2.4732700439394866,0.5501494432765407,0.04502571237102664,0.19796944025363156,A,1.1258493381380457,0.9079144189198762,E,3.353402637463805,4.9382212436885276,4.109947866871739,C,1.9174964362029585,0.03234151075822247,5.826218181781551,0.26064534849306414,C,7.748064596333011,I,3.545512587686173,-1.946310022817465,3.26153066893285
2425,-0.21708637534576192,-0.856669843079288,4.1715540177727295,-2.5737157069016625,2.038568607829502,-0.48080814870311234,-0.30963785855541,0.0980606590419459,A,-1.1967644455853843,-0.5622580811486187,C,4.295230606061745,4.942410094081072,4.076301686126767,G,6.039175917886563,0.017227750429548213,5.608037674111675,0.20479509044708363,C,7.849986321039438,I,3.1888059780599995,-1.9784220135090194,1.9526116601294166
2426,-3.7243869321520258,0.6970855599622477,7.911650767546714,-1.4645953160179777,3.9951039673618998,1.8961995860752654,-0.7814274047653802,0.3632694186751132,B,-0.27703413400721993,0.9090899284476943,C,3.5082942186440773,0.9693654846456612,5.977807680414766,B,1.0982750836272597,0.10160163371884669,6.556553991325118,0.03210544170309639,A,7.348859954649316,I,4.80778135026395,4.9012700269238145,4.026625504552816
2427,0.7013473761359966,0.3546256011225594,-2.356772001688522,-0.9785287260217421,7.894313369196479,-0.2157113967134939,0.7843650652447021,0.5163727600980526,A,-0.43375877059268436,-0.15646962696603586,A,2.4052834292316225,2.9866061078646826,6.319756275207786,J,4.992316382661855,0.2227860012128248,5.382844698355449,0.061664796460085304,A,7.131552605011042,I,5.683743218400178,0.7278169546154627,1.8970590140230303
2428,-0.901317218061564,-0.22230681086579557,7.982938547148819,-0.6215157246643328,8.175500984696074,0.6032951975074771,-2.354237745969704,0.03327300280397353,B,0.9309712791331528,0.3216393194356992,D,3.4519897128483272,3.0373421871487,4.171276550478286,C,3.9310379867181107,0.012155650276968407,5.909956742271183,0.19162137776319405,B,7.856045076140877,E,3.20740111842293,-2.8771669652634926,3.7312718940722744
2429,-1.5931692385186003,-0.22842454609209356,-1.200835318871254,-0.7912952408654117,8.080853571445077,1.333593171573813,-0.8633011654635033,0.07348187388552078,B,-0.49651596134695314,-0.7302581096580578,B,3.2002885396859266,0.9391078789144838,4.934266723596384,F,3.938087157264276,0.054450830739819225,5.5153915956942035,0.30462159293560764,A,7.610867453035984,H,3.4614173414996445,-3.6890848489356656,2.1362597872475515
2430,-2.592358084372291,0.8110285077723725,-0.9238362966051054,-0.43586896395847996,0.5574042088114322,-0.22509582369932415,1.291945386984668,0.06581659151154665,A,-1.5397316958521587,-1.6591101268175923,A,3.5473784802913992,1.9835003082872729,4.097013197597579,F,5.067402916717702,0.011103638410115382,4.49250730349972,0.5112515253908891,C,7.870316810379822,N,3.2223506093113574,-1.2482255201046037,3.9531705147364287
2431,0.7301623572521077,0.33515458143703875,0.8749917414802357,-0.05822854474486494,5.973156181085594,-1.101456417660819,0.9727374369873364,0.5827380743488033,B,0.3781330819110574,1.4189785035830376,C,2.301459978205007,3.9875169627285243,5.498322822672003,H,5.00638606669165,0.2856809644254248,5.97849534661719,0.04451529184831502,C,7.114318812722505,L,5.905301422223385,-1.8099113284203658,3.545379879948497
2432,-1.7507620591833697,-2.273281384622579,2.827122382055367,0.4500521875580541,5.414766289495734,-0.6395189930312893,0.7004892938474893,0.18158164906537946,B,1.1417421567364285,-0.2742615672940217,D,2.7935087770952998,2.0539145992729853,5.987678016067571,J,5.034265888727216,0.24880014354701577,5.090222134182978,0.0922218223431143,C,7.198602828133632,G,5.834762954295743,-1.2074781246951516,4.199009922868557
2433,-2.2809777863068974,-1.490202520484344,-3.668794523330991,-2.501255290329862,4.771528301803399,0.9810637456515665,-0.8908166129996858,0.08072228655047681,A,-0.8628807652656014,-0.7492925091936073,E,4.2503830166726,1.9429059828902755,4.220596083824702,E,4.004753382974007,0.01223115931053701,5.21781868429803,0.3696221223282219,A,7.847697458001116,H,3.2169883777671195,-0.48850529616944016,3.4202078755801066
2434,0.7571701018699827,0.19753590252561004,-2.0635850818775783,0.17925121467658212,4.1924993159349135,0.9888012719241511,1.2120797767549358,0.0497760965155946,A,-0.1520952566207069,0.5190150188094068,D,2.857542846899279,2.9365859015573212,5.612961910713188,F,2.9516298748836722,0.19301540573921555,6.336580392927584,0.13170879162739305,B,7.2328011347061985,N,5.321356183936732,-2.0109282657898344,1.8503607388752155
2435,-1.837931506365027,-0.0018081940154583587,-2.402582519676175,-2.9740991765721203,6.995373829633747,-1.003951591697353,-0.5548742018406457,0.0558952229307467,A,-1.436884198468456,-0.42959292360755413,B,3.398008580784807,1.0097204404826505,4.42995440455576,G,4.970537734074108,0.033900775424668406,5.556565751839222,0.17872183840008435,B,7.669704697021068,I,4.021438277606068,-1.0327591072403823,1.8497112195754524
2436,2.504093058531754,-0.580200752575194,-3.059330307082752,-0.711959018341543,1.4251853614177543,1.008570723936162,0.8732984437238781,0.014228204760095934,A,-1.7250419536130583,-2.4180119137084093,B,4.2567050849176775,5.0102552365258575,4.103541289311612,H,6.060344752742484,0.003100716567060409,4.747696305588422,0.7104788282345074,A,7.905592228970421,N,3.1841575425870268,-2.9134513950888756,1.8854659390508985
2437,1.8988656530980426,0.2181403120667797,0.48275703221037375,-2.173861145381364,8.481078966646548,-0.18670147784819627,-0.9736276650510558,0.24106705452547086,B,1.2971824786651747,1.5103876736796658,E,2.660946158696271,4.008630965301496,5.1416402707114495,C,3.085678102479692,0.08582500863401364,5.705743678375239,0.0326464177073093,C,7.4140252317403474,H,4.158561735832108,0.5954404958817159,2.5089733088350363
2438,1.305007527599968,1.9625447512309322,-2.7785691962397108,-2.512362361483204,10.307460360656599,-2.100314714785383,0.16020254447401427,0.128354841522446,A,-1.0528587293157543,0.9617094672502413,A,2.1438389641508793,5.014985754707007,4.86835754836331,H,2.9667640360619285,0.18089378382143448,6.465688115984499,0.03392550001804987,C,7.189985931989364,N,6.188746823070616,-0.31755167124903694,2.4585958958490735
2439,-0.8953203498447011,-0.31719712114498894,-0.039042174119084797,0.051255442338074,1.4074471205873884,0.013315916396335654,-0.6576979217485942,0.16070404242530878,B,2.35223130939862,1.332770825046824,E,2.3957885380447825,4.0528677498389465,4.927085676308353,C,3.9692070120795666,0.13575950649800264,6.579927270092778,0.04640537351873982,C,7.292176934700299,A,4.82685550808948,-3.3282993817638684,2.0433534474399817
2440,-0.20824103923161208,0.19129550226931746,0.9475377027954408,-0.7812459860123885,2.406014044834026,1.7341971839479366,-0.26672010163060017,0.41918744161618254,B,-0.6245728313675523,-0.21676338697059247,B,4.5259083925620285,0.9974431883504313,4.1697661849236125,C,3.056485963721562,0.016677114314321895,5.201338055041116,0.0833547583684272,B,7.783609292928118,I,3.2499672863514157,-2.3602411098898695,2.4904637362367334
2441,-1.913674409639396,-0.5294763557015045,-0.5937173502958547,-2.669448082080464,2.021679356157464,-2.0631127508827505,0.4022735007238123,0.03971962118685179,A,-1.3485540131551406,-1.2708014259685956,A,3.347759561962044,2.9557799513189167,4.221918290218063,I,3.981089825270252,0.05182046418725332,5.172365018534935,0.2133887684434223,C,7.6713203650481185,H,3.479290459491076,3.3719046888944604,2.0250123327136524
2442,2.1301114908671925,0.3329551765137179,-3.141127739658525,-0.5337169717379181,-0.12852979996186953,0.11935000199952764,0.2188289982954401,0.038445976150204085,A,-0.26797934935393697,-0.44440228589246755,B,3.721743039881438,1.0179550675227542,4.0349983950465855,B,2.009875701492285,0.016716359139973436,5.440210201580018,0.27593368608509994,C,7.799227417189606,H,3.2550030160393844,-1.3985685995746409,2.942065509852434
2443,-2.26333080899702,0.5762615925979291,-3.00736644705211,-1.6052848839603049,1.6201237843437966,-0.9335301604978816,0.4646713069547141,0.11033440786324338,B,-0.029110484860393013,-0.5285371166583189,D,3.261424523226017,4.0625499882219955,4.25264170228578,H,3.064102320185325,0.035389016970961494,4.931438920126629,0.06757578047089854,C,7.769606836693682,M,3.6896880417874245,-0.6870800975853643,3.4068756474238278
2444,1.53558751172391,-0.36878434994161075,-2.077948207620807,-1.2276444647466895,10.197766846714977,0.18308355911821833,-0.07922342793186454,0.08970635601886921,B,1.1801685275161582,0.7510836147112608,E,2.4577857709939916,4.998976762759354,5.279154127698815,D,3.036298826029319,0.1581530747956174,4.944566353868926,0.06947213186166695,B,7.222299292530371,H,5.645779171874349,-1.544068088483019,1.8585067934264115
2445,-1.669693552792738,-0.33412322798909766,-2.723196439613916,-1.9829253031739198,7.113262208317641,-0.7371211208856427,0.030453650101932232,0.09077621325008399,A,0.4946258608202072,-0.23576358368367814,C,2.6122171342544345,3.983245899737015,4.150523027828019,H,3.926536276075539,0.1624005850618305,5.856619786661124,0.03952306203201773,A,7.236974943776079,E,5.399248059380142,-0.6548332592677996,2.334824849332035
2446,1.2243864969294778,-0.31274045458455096,4.270383980418191,-1.766601869758838,6.08422486527882,1.224157334708441,-2.084165973966481,0.01016074407307286,B,-0.9625869667261374,-2.8755992680333144,A,3.954323152077576,4.010474360916869,4.345935291966212,I,3.005704230002724,0.0029262689306936095,5.060642026566262,0.3443026965820014,A,7.914613042121452,H,3.1868369308360966,-2.0952930362477216,3.5866020906374825
2447,3.5317651050740104,0.13362411481543995,-1.7723483535067814,-0.4258197091054563,7.272189737495408,0.3432800379470631,0.4089862777087782,0.153469321509431,A,-0.28549031778139233,0.08227196086454404,E,3.343146445755611,5.0494362953429155,4.433470040089733,H,2.9588639334570654,0.03963643201771568,5.306269528505728,0.16961224059515362,B,7.674551701102219,O,3.4158134476839157,1.8092940923001377,3.02542048665537
2448,-1.598548133061735,-1.5469192658999211,-0.3850759762577526,-1.9443150082123037,4.608237295462172,-1.8483892272821352,-0.30435186868177283,0.4742977733443576,B,0.3019110963720229,0.3030261814872822,E,3.5968044735171967,4.979119641980865,4.299861313192521,J,3.093246264452973,0.05312821260502904,4.901324161395878,0.06529783501775864,C,7.636314224462027,I,3.6305961415827603,0.730842433868509,1.9860152630536714
2449,4.5903152548675665,-0.1773477661105986,-0.9583082353608476,-1.4936852642767295,8.898412111149945,-0.14330057046140612,-0.7690280978891062,0.12491568239984874,B,0.11408795887022946,0.9503538308619868,D,2.930259950107997,1.9249230208107273,4.489761201359935,C,2.953991819740189,0.10655046862026797,5.67104943600664,0.13123524423253605,B,7.339165946487014,H,5.456850012086506,-0.7341488823005992,3.9406831990971583
2450,-2.2984439636157545,0.5137594028147192,-3.107943794101485,-0.4575541981150043,2.3840072020550167,1.3337965438852741,-0.37912937622137466,0.118746065118923,B,0.040077683617362726,-0.7348022184331298,B,3.28600754484792,2.9768262818455886,4.150348299513472,C,4.035813412630881,0.05168784342026198,5.65511894359032,0.11231677544272546,A,7.573976366418334,I,3.5035481736197713,-0.32532965654401313,3.064872450151178
2451,-1.4655328375357393,-0.5786874299526852,-0.4515157484708155,0.48760466621935206,3.486705709361815,0.3034818236192222,0.25635138020752485,0.27721803850393667,A,2.726339507527708,1.069168204380691,D,2.7282015949673184,1.9842383963965915,5.67577880852524,G,2.9684824710493323,0.2547210990960791,5.718822785781392,0.002104130790409364,C,7.128725185963704,A,5.927118639861792,-3.8059258805919653,1.9719917370217088
2452,-1.6465151250194452,-0.89753326866691,-3.2783804672286085,-0.9018370442486691,9.82052573563997,0.718943209941743,-0.19340479424418452,0.3781130116639169,B,0.8009713362154517,1.7917090681407746,E,2.9818164941861838,3.1381370169897687,5.946949068733169,E,4.96903907024819,0.2466552457352963,5.63109526396402,0.04097744545036842,B,7.13599569208543,I,6.20867421275637,3.1138743073289783,1.9536389140574106
2453,-2.499668794599417,-0.6396919099611043,4.824435333751953,-0.2946504878659938,9.023239257022487,0.16587446972185657,-0.2883034408126578,0.14471515487997644,B,1.0298946342580424,0.49023003606410837,E,2.716263558990283,1.97784324477738,6.375055208803247,I,4.0238428976948315,0.16246927219823898,5.471770489961769,0.04112079951881108,B,7.276558810438813,I,5.077035067000269,-2.7762674196049586,1.9550157516589577
2454,-2.264810635089121,-1.4169705309173077,4.823671798417593,-2.495437300678112,5.947435237454899,-0.4091353485972662,-0.11219010252828407,0.07012613368124253,A,-1.5651135753956906,-0.3756008376955827,B,3.977991153871949,1.978122400858248,6.248553691363511,J,1.9774180528610898,0.06833153226547697,5.674038454347826,0.18927596661005275,C,7.635371751446248,J,3.3349699757167075,2.557644648397473,2.51728295882058
2455,-2.3418807237635613,-0.1522949453738353,-2.003911313749465,0.3157095174176363,8.738348268564769,1.595881742448615,-0.0860662895782137,0.3193497885449172,A,0.6429934930504945,0.6723307665556438,E,3.1289032495447366,5.04355583270326,4.522466522645044,B,3.0531778055456273,0.05581612413795193,4.8180915335331305,0.31836251591012654,B,7.6643191369309,I,4.090617431683117,-0.3194237195022366,2.1746868000752935
2456,3.54927190294364,0.28434444447250573,3.0387382983709115,-1.8501693574839797,6.90282724911147,-1.9084317775113173,1.1948467948353194,0.10465678063397119,A,0.08996255109550345,0.5014354967668363,B,2.188753678804269,2.9247297987809735,6.245548746273111,H,2.0733379569435124,0.13348816059480034,5.340868770811428,0.11483633698518171,C,7.292715490709316,H,5.025271566358663,0.6111979771754303,3.567259505698466
2457,10.349091694574721,0.5012750749645254,-3.7435456600368133,-2.3113772644227364,4.683803794769065,1.210111032488335,0.40073515792375963,0.23481238247924413,A,-0.6602959205201115,0.37447730777078164,E,3.528685681562513,1.0366090438702218,4.351342576335055,B,4.925346752968988,0.053504571442664725,5.633076204601762,0.13018827661534094,A,7.644257925595024,M,3.405113910285147,-3.436493119374462,4.38761287392787
2458,-3.3712615924390286,0.21021623847400375,-2.8800178663292653,-2.8424010471824976,7.0288512884945575,0.5997436900129466,-1.7841957493358742,0.05398798378900168,B,-0.7447306344027935,-1.2571636451241923,A,3.576005256944246,5.152557253197054,4.557394935509594,E,5.008171486618459,0.033084638801177596,5.590173316477433,0.0807120687218217,A,7.661491717883562,A,3.293920655288286,2.731299352823683,3.0492368980872184
2459,-0.978324039189205,-0.5521681746176041,0.06675016122961373,-2.9391912386616177,0.40165227269819237,-1.8395416779318008,-0.21813106533535767,0.05514695374650749,B,-0.41543450085765243,-2.202911239731625,A,3.05544748581114,1.980725781283093,4.186031385928941,H,4.980497118196663,0.055706309013319244,4.379520399104734,0.10979363511277293,B,7.638737726502603,A,3.845195964827414,2.3003742821162367,1.86310032545607
2460,-3.529114865241407,0.039028303499799195,-2.3334021062131858,0.010529514775821314,4.4007872899763365,0.7704114263668804,1.6161075728889784,0.6010196697617515,B,0.2870814572159167,0.4195439785602448,B,3.1535376585586756,2.0266600940209387,6.924719805477185,H,0.9840104723454598,0.3441799460917928,4.952771487379891,0.003992305096146137,C,7.07661989209133,I,6.758559606608038,-3.1319778540700947,1.993289789639799
2461,4.501762817182552,2.257595842167958,-1.694216580063529,0.19617627548167405,7.078645770398258,0.7840888354323742,-0.39691109073534353,0.06985985928318872,B,-0.7227542659149302,0.1964496861567361,A,3.0592966372355854,2.8076721217946328,4.084404496884,A,3.965123517726014,0.05190010928596757,5.8812269971474365,0.1834944846412946,C,7.664588414935408,M,3.503873688320013,3.479569252197259,3.607397648714562
2462,-2.359103817376572,-2.3642812263458226,-0.3388220565165582,-0.6828690700827911,6.3526086035368445,-1.08024672900206,-1.0584011059885086,0.09476040773746047,A,1.2106126342120367,0.8352260033516393,E,3.5989014099489234,3.9074551069782597,4.55959479363373,H,3.122138339699524,0.032723741363326925,5.696001711586767,0.2023192607872985,C,7.737966671163946,A,3.6003760050447875,-1.3256095709410836,2.8957966007429086
2463,-2.2314641185537902,0.5914380709867476,-2.9685700238690034,-2.622375256716302,8.29330991839048,-0.5788478786596182,-0.42299337326832687,0.08878653132341602,B,0.05284863856769613,-0.9995124986762458,A,2.585217751158241,4.012004965800944,5.244996683630549,H,5.010484955438397,0.07719448925669749,4.722035824985261,0.048681452464899994,A,7.442164783211474,D,3.990710660606687,-2.7282039726522465,3.0749768514563582
2464,-3.7454690538243485,0.07758655515387257,-0.6442427979759223,-0.3845648733930448,3.75454770937363,0.7830534536526075,-0.484239469308131,0.23028046106329797,B,-0.1874133173884658,-0.2805574794565088,A,3.0786854088958084,3.981753350504872,5.757676738472175,H,3.91734452793618,0.16413004989858093,6.124514920877712,0.049619934366261685,A,7.264037383229172,H,5.486363344908412,-3.1254931092179645,4.365048092328692
2465,-3.0116294471922065,0.4372592880289637,-2.7358600615440243,0.41620206594787,8.511540053803756,-0.11034466907509496,-0.4231594034667528,0.05664603005941722,A,0.583556524489498,-0.1737843914145154,B,2.6135142211723,3.9925169768436053,4.4213904256240655,H,1.9936120717923773,0.06451045907842963,5.687826162693298,0.17049853155718414,B,7.557550408143322,I,4.347172702326918,-2.751146375757301,1.853204177236068
2466,-2.930456671555379,-1.3349277042540182,-3.269867103140451,-0.9494387777629901,3.041533418254055,0.1606381548915071,-0.8668922003770586,0.07688926937536279,B,0.1775108370528103,-0.30048610029497547,E,3.5668786368425667,4.997471836330002,4.261042983377044,H,6.044905480827197,0.028131209857100697,6.002500053663113,0.2584076189626469,B,7.7446986212766555,H,3.28692311752062,-2.744924521483623,2.9484516818801287
2467,-2.461908161047408,1.2427799465163067,-0.8412784590326746,0.5489580116378103,4.964782472214508,1.3191487927245156,1.3934829425170492,0.4356914004962904,A,1.4234084498067172,1.0781959824615823,D,2.540248899211356,4.97693539234224,6.345787420450308,D,5.002130446396747,0.18081331224290317,5.730130918349291,0.012100463586158041,C,7.158345766459627,K,4.92919866250608,12.363174991626801,1.8541360378153675
2468,-0.003540584341828308,-1.4003384440854338,7.215876105633056,-0.48294178932264187,8.135432160539702,0.8307385333142122,0.7217999999107293,0.667818447856393,B,0.991002896747165,1.2872650863516586,E,2.54979857408617,3.9667800326428466,5.115205054306544,B,3.9482338680564615,0.21094646903484893,4.523499333272638,0.2576691189525379,B,7.115799841747301,C,5.899624287906207,-0.8396291887355376,2.4937353890059106
2469,-2.6528712055218096,-0.9664120445777413,3.005202656834752,-0.3025841101183806,7.276721708761777,0.5089694374155161,-0.5807292673660248,0.41790169111145814,A,1.8540325677722513,1.3455663003914287,E,2.691328633666675,3.019255798507219,5.507507039380363,D,4.978030348341482,0.10912786347558547,5.821850835684118,0.10646493743140033,B,7.439068086159629,A,4.086793271493546,-2.1565793359236602,1.8431469287799738
2470,4.82967469255022,-0.6551111207364549,-2.5446018413551545,-0.9277535436064658,7.144050758073293,0.1994720820259746,0.9051105936144893,0.2857552319822168,A,-0.44025978995136267,-0.5136221448051168,A,3.312604289253257,5.072532945821835,4.036606022847025,C,4.93552589064705,0.061703163561348306,4.703730206360056,0.33576565886398435,A,7.45899465849325,A,3.931470193419805,-3.619717704423928,4.1403105758441
2471,-0.39823701903138553,-0.3153456334790133,-1.2529971571551388,0.3321056700725691,3.163514087583418,1.645934977264346,-0.08303216954963266,0.029581984596938594,A,-0.39653762427841877,-0.3911428708338605,B,4.087841514683774,5.093923466424629,4.648170655168084,D,4.99117384843813,0.03458529090803637,5.592142061994629,0.20609202633721635,C,7.686534572302842,J,3.661074583948067,3.7917194141929493,2.0843693244270636
